"","Calendar","Italy","Lombardia","Veneto","Emilia.Romagna","Piemonte","Marche","Liguria","Toscana"
"1",2020-02-24,17.8683371744386,13.8358538699053,0.395822528884997,3.1639025807762,0.0549165519843657,0.00177569248570497,0.503924016947937,0.0358621488391672
"2",2020-02-25,26.5557018725823,20.4757125506087,0.588385286015085,4.638319529182,0.0987744804231763,0.00476066746863228,0.743990262775727,0.0609939196368323
"3",2020-02-26,38.6582076574319,29.6531268711562,0.858736462439553,6.66341271311117,0.172289666251902,0.0118589299688407,1.07789200450486,0.100951168411335
"4",2020-02-27,55.1830350730407,42.0745625938278,1.23158145595189,9.39069059255974,0.291906224830093,0.0275981517920636,1.53386057829682,0.162823474436712
"5",2020-02-28,77.3204738445655,58.5567437990636,1.73709196149243,12.9958501896855,0.481124400201367,0.0603077696637185,2.14573839139924,0.256258778554825
"6",2020-02-29,106.446245707258,80.0213516367504,2.41142610518565,17.678132784519,0.772550794456836,0.124326334548696,2.95329775151281,0.394041774240799
"7",2020-03-01,144.116242995757,107.484135213806,3.2971304658619,23.6585785161456,1.21016715926585,0.242848553655127,4.00238811515434,0.592686855215016
"8",2020-03-02,192.053042314373,142.038491873326,4.44338660311649,31.1771571739208,1.85171594375609,0.451269324804527,5.34488092676502,0.873009624177485
"9",2020-03-03,252.124044297862,184.833963212115,5.90606927037479,40.4888244087839,2.77106489446079,0.800717442733934,7.03839030707421,1.2606353513196
"10",2020-03-04,326.311612013844,237.050451665357,7.74759060835185,51.8586223658863,4.06038444434975,1.36132193173109,9.14575897596315,1.78640021165218
"11",2020-03-05,416.676085596447,299.869257462357,10.0365138422888,65.5560052274373,5.8319548720085,2.22466151994582,11.7343111068187,2.48660223307746
"12",2020-03-06,525.312996279548,374.442243053506,12.8469307115731,81.8486183883417,8.2194185873491,3.50484610342967,14.8748863559036,3.40306385485816
"13",2020-03-07,654.306154101327,461.860538282453,16.2576082882745,100.995791586914,11.3783080495851,5.33778162169612,18.6406811469758,4.58297659044384
"14",2020-03-08,805.678516199589,563.124202274252,20.3509221924039,123.242019695001,15.485711416682,7.87836511789247,23.105933571533,6.07850985913048
"15",2020-03-09,981.34284529534,679.114164894295,25.2116037174986,148.8107002171,20.7389837810803,11.2956113021597,28.3444963131993,7.9461796210828
"16",2020-03-10,1183.05414144619,810.567597274472,30.9253373683974,177.898375574565,27.3534678406955,15.7659790847367,34.4283473648648,10.2459868430207
"17",2020-03-11,1412.36568599631,958.057628087092,37.5772522594275,210.669693851383,35.5592490546353,21.4653986588111,41.4260907631307,13.0403498048954
"18",2020-03-12,1670.59029474636,1121.97805315351,45.2503553807873,247.253257489614,45.5970312525783,28.5606590487227,49.4014991347617,16.3928666834684
"19",2020-03-13,1958.7680630127,1302.53340359983,54.0239567601961,287.738479391562,57.7132740296835,37.2008817806565,58.4121467598945,20.3669547713755
"20",2020-03-14,2277.64152614971,1499.73446284909,63.9721360571425,332.173513876078,72.1547785816606,47.5097765615204,68.5081764971518,25.0244194482482
"21",2020-03-15,2627.63878267429,1713.39907228631,75.1622973225013,380.564279417198,89.1629406497068,59.579263970375,79.7312367904849,30.4240092756005
