"","Calendar","Italy","Lombardia","Veneto","Emilia.Romagna","Piemonte","Marche","Liguria","Toscana"
"1",2020-02-24,13.1693063363503,10.0958038500178,0.234905147621859,1.83277418574401,0.0459046380743728,0.0022764350423095,0.475170499373879,0.0165898175794336
"2",2020-02-25,20.0693215983171,15.3603559735208,0.362482802639906,2.81368787259573,0.0837076242107101,0.00594489057974627,0.704650143473816,0.029935897499712
"3",2020-02-26,29.9034704756915,22.8207997634825,0.547875855958387,4.21841273433971,0.147887480216586,0.0144616010086744,1.0251216654766,0.0523518802148483
"4",2020-02-27,43.6166648976956,33.1524179604271,0.811907883719705,6.18440027979195,0.253559298732535,0.0329420554777447,1.46440027937306,0.0888759503075522
"5",2020-02-28,62.3476625033305,47.15271468382,1.18078442220305,8.87685635335309,0.422566521305524,0.0706083957129425,2.05594628873509,0.14670079927552
"6",2020-02-29,87.4365880966151,65.7395007645266,1.68679999733625,12.4894078665771,0.685531791143443,0.14304968707509,2.83921066957103,0.235789736489791
"7",2020-03-01,120.424523988892,89.9426835617539,2.36895561527431,17.2435011022204,1.08415762383188,0.275075289169995,3.85980950124661,0.369551570374542
"8",2020-03-02,163.044098746341,120.889530062967,3.27343794269996,23.3863986032669,1.67368030891665,0.503994490312967,5.16949452322041,0.565540762525608
"9",2020-03-03,217.200542841512,159.783648752231,4.45391340510148,31.18773464582,2.52534121833673,0.88300089255499,6.8258961667821,0.846138784091665
"10",2020-03-04,284.943289030297,207.878403324647,5.9715961141396,40.9346896991853,3.72870698350441,1.48420723873137,8.89202669675481,1.23916469961419
"11",2020-03-05,368.428817551785,266.445882616418,7.89505763008906,52.9259420655879,5.39364880543151,2.40080390012291,11.4355437264101,1.77835910432333
"12",2020-03-06,469.876024413895,336.742867857546,10.2997584654406,67.4646407104886,7.65178542629153,3.74783012114589,14.5277873555838,2.50368656217688
"13",2020-03-07,591.515875112828,419.975435260204,13.2672950684104,84.8507095821098,10.6572062527541,5.66115971855188,18.2426165370475,3.46140797123847
"14",2020-03-08,735.537458432828,517.263898456843,16.8843707496904,105.372835459451,14.5863209212997,8.29449777052064,22.6550811020122,4.70388551567415
"15",2020-03-09,904.032753087668,629.60973505401,21.24151353502,129.300506411761,19.6367272218106,11.814428268596,27.8399744469178,6.28909814087629
"16",2020-03-10,1098.94245761408,757.865970222907,26.4315771958174,156.876456929259,26.0250468587961,16.3938008946953,33.8703177008514,8.27986342539641
"17",2020-03-11,1322.0051197464,902.712232087455,32.5480728338778,188.309841690312,33.983742801529,22.203954895157,40.8158290067841,10.7427806516124
"18",2020-03-12,1574.71155632771,1064.635377776,39.6833866963443,223.770407494622,43.756997085622,29.4064165633247,48.7414313579951,13.7469280621495
"19",2020-03-13,1858.26620804472,1243.91624555162,47.926944956138,263.383867854802,55.5957881030447,38.1447572174349,57.7058494515653,17.3623631416395
"20",2020-03-14,2173.55665891481,1440.62274556892,57.3633878645588,307.228613138435,69.7523566321037,48.5372610586962,67.7603406482999,21.6584870103734
"21",2020-03-15,2521.13210335709,1654.60918332074,68.0708140763338,355.333816711829,86.4742863421915,60.6709416256975,78.9475978808323,26.7023418143435
"22",2020-03-16,2901.19109637529,1885.52143380429,80.1191513911025,407.678929197667,105.998445031169,74.597285667449,91.3008538139802,32.5569129788209
"23",2020-03-17,3313.57850271413,2132.80736267041,93.5687031444474,464.194492587097,128.545036802209,90.3299214153755,104.843206332725,39.2795064562788
"24",2020-03-18,3757.79119051034,2395.73172888849,108.468910619924,524.764156200134,154.312003641782,107.844229883739,119.587176080931,46.9202651378836
"25",2020-03-19,4232.99170884876,2673.39470220968,124.857361794755,589.227738824749,183.46998952647,127.078762978764,135.534497798712,55.5208792030944
"26",2020-03-20,4738.02895496945,2964.75308411973,142.759066125664,657.385156159889,216.158044235178,147.938213681586,152.676139017991,65.1135333297203
"27",2020-03-21,5271.46467782779,3268.64332613934,162.186004529067,729.00101941944,252.480200922678,170.297606933875,170.992532580536,75.7201204213413
"28",2020-03-22,5831.60457742649,3583.80548545225,183.136953730937,803.809708425512,292.503014771092,194.007344419403,190.454003640759,87.351737841633
"29",2020-03-23,6416.53273711392,3908.90733527068,205.597575172441,881.520729085032,336.254103014483,218.898737000339,211.021367406078,100.0084689742
"30",2020-03-24,7024.14815956354,4242.56794646064,229.540750960697,961.824178919861,383.721682211152,244.789687273264,232.646670860812,113.679440982887
"31",2020-03-25,7652.20225563865,4583.38016880079,254.927143139246,1044.39616336606,434.855059094669,271.490232714845,255.274050051499,128.343139465798
"32",2020-03-26,8298.33624756543,4929.93155701361,281.705947903495,1128.90402801418,489.565998267311,298.807718668856,278.840674061461,143.96795260882
"33",2020-03-27,8960.11758288059,5280.82340193104,309.815813293563,1215.01129615587,547.730864333012,326.551432643991,303.277747410291,160.512911594319
"34",2020-03-28,9635.07460350944,5634.68763583839,339.185887276047,1302.38222550648,609.193418108189,354.536591333156,328.511544096296,177.928590386565
"35",2020-03-29,10320.7288664011,5990.20147959788,369.736962835088,1390.6859216412,673.768136083121,382.587625458154,354.464448664563,196.158126445827
"36",2020-03-30,11014.6246612582,6346.09978530007,401.382687550689,1479.5999676486,741.243918713071,410.540752636996,381.055982340718,215.138324171449
"37",2020-03-31,11714.3554114931,6701.18510075722,434.030806945017,1568.81354917107,811.388055491638,438.245863971723,408.203795243325,234.800804635522
"38",2020-04-01,12417.5867725961,7054.33554088098,467.584413414338,1658.03007100737,883.950322025109,465.56777600966,435.824608816957,255.073168110137
"39",2020-04-02,13122.0763549944,7404.51059632883,501.943175628813,1746.96927563991,958.667095345186,492.386916905609,463.835095776933,275.880139679359
"40",2020-04-03,13825.690094801,7750.75504271998,537.004526681891,1835.36888542185,1035.26538734494,518.599525204509,492.152687913012,297.144672548008
"41",2020-04-04,14526.4153752156,8092.20113551051,572.664792832985,1922.98579884686,1113.46671145569,544.117443070553,520.696304975555,318.788988233272
"42",2020-04-05,15222.3710641386,8428.06928776507,608.820248263541,2009.59687754164,1192.99071358044,568.867584432795,549.387000499296,340.735537414801
"43",2020-04-06,15911.8146807973,8757.66743212454,645.368084735715,2094.99936464177,1273.55851409119,592.7911537296,578.148522764328,362.90786963363
"44",2020-04-07,16593.146937264,9080.38926577906,682.207288309255,2179.01097733668,1354.89572276904,615.842683882267,606.907791126935,385.231404126088
"45",2020-04-08,17264.913921331,9395.7115696598,719.239418265753,2261.46971691086,1436.73510246071,637.988953782721,635.595289666458,407.634097755715
"46",2020-04-09,17925.8071970712,9703.19078167494,756.369286063032,2342.23343886828,1518.81886963071,659.20783670871,664.145381493024,430.047009203148
"47",2020-04-10,18574.6621003484,10002.4589897931,793.505534469205,2421.17922399071,1600.90063072192,679.487122258252,692.49654815926,452.404761263555
"48",2020-04-11,19210.4545002754,10293.2194951103,830.56111899625,2498.20258870424,1682.74696222373,698.82334602936,720.591559438972,474.645905283102
"49",2020-04-12,19832.2962857627,10575.2420785465,867.453695371046,2573.21657014004,1764.13864959899,717.220653624857,748.377579303745,496.713193460582
"50",2020-04-13,20439.4298202962,10848.3580881674,904.105918062962,2646.15071796696,1844.87160582019,734.689718784861,775.806214274186,518.553765983682
"51",2020-04-14,21031.2215892213,11112.4554478315,940.445655854461,2716.9500216083,1924.75749433796,751.246729602907,802.833510476618,540.119260806993
"52",2020-04-15,21607.1552431653,11367.4736723072,976.406131123676,2785.57379796162,2003.62408401238,766.912451863453,829.419905729041,561.365854362383
"53",2020-04-16,22166.8242197323,11613.3989594672,1011.9259899374,2851.99456132171,2081.31536505589,781.71137450244,855.530142841247,582.254241675349
"54",2020-04-17,22709.9241039725,11850.2594168132,1046.94931026302,2916.19689393919,2157.69145554894,795.670938964349,881.133150070498,602.749564296476
"55",2020-04-18,23236.244866965,12078.120467534,1081.42555563232,2978.17633258582,2232.62832777451,808.820851719358,906.201894351016,622.821294195485
"56",2020-04-19,23745.6631015859,12297.0804705699,1115.30948146049,3037.93828367808,2306.01738264671,821.192477317065,930.71321253473,642.44308135295
"57",2020-04-20,24238.1343554888,12507.2665797542,1148.56100097182,3095.49697695462,2377.76489903632,832.818307993722,954.647625461792,661.592572262926
"58",2020-04-21,24713.6856437167,12708.8308589696,1181.14501733548,3150.87446541918,2447.79138296171,843.73150492804,977.989139238513,680.251205964562
"59",2020-04-22,25172.4082073221,12901.9466633327,1213.03122819751,3204.09967724702,2516.03083953871,853.965505673997,1000.72503765164,698.403993582914
