"","Calendar","Italy","Lombardia","Veneto","Emilia.Romagna","Piemonte","Marche","Liguria","Toscana"
"1",2020-02-24,8.96229100611287,5.85763080428263,0.318223185182852,1.50925457030438,0.0321298536696715,0.00293856692347737,0.296211251487269,0.00804263356917442
"2",2020-02-25,14.1121778562054,9.36437790872412,0.480117324220814,2.35672263248109,0.0602525105005662,0.00747046544540253,0.455775366154857,0.0153739077251747
"3",2020-02-26,21.673252032859,14.5607758103129,0.710563460398618,3.58915520683505,0.109253977241427,0.0177365406985606,0.686242194567755,0.0283633167523819
"4",2020-02-27,32.5091528765653,22.0572584383923,1.03249888395848,5.33855116118283,0.191900518762665,0.0395252727540038,1.01217517337647,0.0506011975702405
"5",2020-02-28,47.6872676051832,32.6024779037552,1.47428183352655,7.76564225641985,0.327062782256613,0.0830580322475249,1.46398347103604,0.0874568121122474
"6",2020-02-29,68.4931467282067,47.0882673778333,2.07028988430631,11.061072935585,0.541753781565879,0.165294190926501,2.07848429639474,0.146693164136042
"7",2020-03-01,96.4368630520921,66.5474595041753,2.86141209585444,15.4452756058757,0.873475964174694,0.312776574208782,2.89930372507752,0.239178697128709
"8",2020-03-02,133.249626676049,92.1436584822366,3.89539298924621,21.166860789201,1.37279301800717,0.564827891415866,3.97706715200564,0.37966926899983
"9",2020-03-03,180.869537282869,125.152670625224,5.22698999294542,28.4994402254625,2.10599649503228,0.976765649127898,5.36933875580844,0.587618899808805
"10",2020-03-04,241.416061411579,166.935963188477,6.91791255745907,37.7369121054613,3.15769627014363,1.62268802432618,7.14028147837627,0.887964409675284
"11",2020-03-05,317.153595966326,218.907168423825,9.03652030679689,49.1873495668977,4.63313336663507,2.59733040458265,9.36002402802481,1.31181927760643
"12",2020-03-06,410.445243230662,282.493208322841,11.6572687437743,63.1657351686688,6.65999901362177,4.01652442921705,12.1037380613088,1.89700764061145
"13",2020-03-07,523.698604205625,359.092029560365,14.8599033566122,79.9858657514057,9.38954851456205,6.01591208016811,15.4504455977435,2.68837149079935
"14",2020-03-08,659.305935864763,450.029173132184,18.7284155970411,99.9518071498937,12.9968238434326,8.74775974736964,19.4815925015041,3.73779316651674
"15",2020-03-09,819.581372336976,556.515447899528,23.349786225228,123.349303206195,17.6798435325545,12.3759480651091,24.2794373130299,5.10389062367862
"16",2020-03-10,1006.69806016326,679.607842440026,28.8125521352464,150.437538337347,23.6576786720686,17.0694418834029,29.9253148919992,6.85136334511668
"17",2020-03-11,1222.62800515927,820.175523638663,35.2052413249396,181.441620370394,31.1674041467558,22.9947324059238,36.4978406434748,9.04999011271316
"18",2020-03-12,1469.08719325145,978.872373444263,42.6147266875207,216.546095537818,40.4599879532576,30.3078620600598,44.0711233088493,11.7733039163353
"19",2020-03-13,1747.48816423844,1156.11705264679,51.1245525263398,255.889736881421,51.7952517322348,39.1466787822116,52.713052528434,15.0969916828447
"20",2020-03-14,2058.90172872734,1352.08109741578,60.8132880917585,299.561767820001,65.4360963136366,49.623922283796,62.4837220366376,19.0970852373578
"21",2020-03-15,2404.02897068153,1566.68509060983,71.7529601689289,347.599601035216,81.6422322137502,61.8216352979301,73.4340410721167,23.8480234222355
"22",2020-03-16,2783.18411566111,1799.60253727134,84.0076121285552,399.988095030445,100.663683483161,75.7872403504055,85.604576154142,29.4206726977681
"23",2020-03-17,3196.28830714254,2050.27073430627,97.6320303295593,456.66026140937,122.734342832588,91.5314522831596,99.024653631293,35.8803946022659
"24",2020-03-18,3642.87385162239,2317.90767031133,112.67067084546,517.499298387745,148.065847128368,109.028031552265,113.711741171824,43.2852435438632
"25",2020-03-19,4122.09808980175,2601.53382610676,129.156810714627,582.341782157997,176.842017263521,128.215241050094,129.67111438229,51.6843684140367
"26",2020-03-20,4632.76573905688,2899.99766567187,147.111938814187,650.981818041696,209.214068320704,148.998761106767,146.895803638044,61.1166776753584
"27",2020-03-21,5173.35833618126,3212.00360136407,166.545392507609,723.175937379539,245.296748766892,171.255748071544,165.366806466515,71.6098112759743
"28",2020-03-22,5742.06928642292,3536.14127359452,187.454237825664,798.648522493094,285.165515287607,194.839690554474,185.053542767764,83.1794453869154
"29",2020-03-23,6336.8429869948,3870.91508896785,209.823383433081,877.097548930942,328.854796729403,219.585719098812,205.914523963324,95.8289388353074
"30",2020-03-24,6955.41652855848,4214.77309756782,233.62591224061,958.2004494134,376.357349932474,245.316052489028,227.898202875624,109.549314296505
"31",2020-03-25,7595.36257255636,4566.13444587702,258.823609385692,1041.61992516673,427.624664768071,271.845308967639,250.943968685796,124.319553625912
"32",2020-03-26,8254.1321408337,4923.41480480324,285.367661482045,1127.00955553514,482.568337424382,298.985465543868,274.983250539524,140.107175687953
"33",2020-03-27,8929.09622228563,5285.0493326643,313.199499514203,1214.01908393697,541.062301084977,326.55030661829,299.940694050153,156.869056933834
"34",2020-03-28,9617.58528606217,5649.51288328903,342.251756452728,1302.29928574252,602.945782051906,354.35925909109,325.735376830359,174.552449810238
"35",2020-03-29,10316.9259807301,6015.33730439767,372.449310470455,1391.50635017261,668.026836887352,382.24056131956,352.282031999159,193.096151672937
"36",2020-03-30,11024.4744843681,6381.1257879279,403.710385399624,1481.30573286137,736.086321597129,410.03375556775,379.492252093825,212.431776915985
"37",2020-03-31,11737.6461446626,6745.56433049243,435.947681617098,1571.37545761478,806.882146223569,437.591527011992,407.275649718,232.485087102298
"38",2020-04-01,12453.9412055518,7107.43043858955,469.069512706923,1661.40886473088,880.153676214215,464.780936946814,435.540955356485,253.177337545248
"39",2020-04-02,13170.9665545948,7465.59927047836,502.980925856823,1751.11681886032,955.626154262691,491.484114255839,464.19703689502,274.426603589887
"40",2020-04-03,13886.453541399,7819.04744643656,537.58478683947,1840.22940180053,1033.01503167243,517.59847855422,493.153829346956,296.149055349154
"41",2020-04-04,14598.2720118197,8166.85478354819,572.782813468062,1928.49712499392,1112.03011545979,543.036571947151,522.323166990257,318.260155484587
"42",2020-04-05,15304.440775986,8508.20422254962,608.47654447609,2015.69170310167,1192.37945532287,567.725575389072,551.619513474006,340.675760462617
"43",2020-04-06,16003.1347819861,8842.38021496159,644.568233751263,2101.60643417139,1273.77291236411,591.606581398734,580.960588409754,363.313111311365
"44",2020-04-07,16692.6893032281,9168.76583103065,680.961662672794,2186.05623396312,1355.9253683634,614.63368847073,610.267891492482,386.091705059613
"45",2020-04-08,17371.6014683521,9486.8388349923,717.562865899361,2268.87737230197,1438.55954993277,636.77297483144,639.467127292909,408.934042630357
"46",2020-04-09,18038.5294704735,9796.16695571039,754.280768290755,2349.92695823634,1521.40845569293,658.001400939169,668.488535539228,431.76625291139
"47",2020-04-10,18692.28978983,10096.4025594424,791.027732694552,2429.08221862014,1604.21738649447,678.305681871183,697.267132986704,454.518596004942
"48",2020-04-11,19331.8527528305,10387.276908658,827.720020079854,2506.23961179695,1686.74558858889,697.68116286423,725.742873891767,477.125851274339
"49",2020-04-12,19956.3367330896,10668.5941675684,864.278164954206,2581.31381459644,1768.76752756002,716.130724037408,753.86073670288,499.52759779175
"50",2020-04-13,20565.0012781081,10940.2252921448,900.627270168057,2654.23661707392,1850.0738168598,733.663733876997,781.570744895932,521.668396200678
