"","Calendar","Italy","Lombardia","Veneto","Emilia.Romagna","Piemonte","Campania","Liguria","Toscana"
"157",2021-01-18,6217.31907639581,392.006420685813,360.968652892378,141.92382522387,1021.20980368215,1603.45128419042,90.2392978977258,838.805293889248
"158",2021-01-19,6276.98497046637,392.855138039526,362.201174641774,142.498451896582,1049.76482546882,1653.1959255171,90.2694779067767,856.905073489075
"159",2021-01-20,6336.38428550121,393.685318813358,363.41302828438,143.064526849449,1079.01574082033,1704.27870001767,90.2983768568422,875.263460215541
"160",2021-01-21,6395.51043646877,394.497326339086,364.60447966483,143.622135351261,1108.97666601111,1756.72930339474,90.3260487381663,893.88135224219
"161",2021-01-22,6454.35704759702,395.29151880464,365.775794487583,144.171363439674,1139.66193363416,1810.5779190258,90.3525452979964,912.759601956405
"162",2021-01-23,6512.917950884,396.068249225732,366.927238153305,144.712297840787,1171.08609440336,1865.8552219008,90.3779161310417,931.899015621049
"163",2021-01-24,6571.18718448975,396.827865424228,368.059075603016,145.245025891591,1203.26391894135,1922.59238250375,90.4022087665149,951.300353057431
"164",2021-01-25,6629.15899101568,397.570710012901,369.171571169745,145.769635465246,1236.21039955251,1980.82107063633,90.4254687518664,970.964327349649
"165",2021-01-26,6686.82781567727,398.297120386175,370.26498843752,146.286214899123,1269.94075198019,2040.57345918174,90.4477397333174,990.891604570331
"166",2021-01-27,6744.18830437591,399.007428716548,371.339590107426,146.794852925557,1304.47041714775,2101.88222780645,90.469063533299,1011.0828035278
"167",2021-01-28,6801.23530167564,399.701961956322,372.395637870553,147.295638605256,1339.81506288265,2164.78056659816,90.4894802248986,1031.53849553464
"168",2021-01-29,6857.96384869031,400.381041844354,373.433392287592,147.788661263301,1375.99058562303,2229.30217963775,90.5090282034178,1052.25920419768
"169",2021-01-30,6914.36918088667,401.044984917497,374.453112674882,148.274010427686,1413.0131121061,2295.48128850337,90.5277442551391,1073.2454052293
"170",2021-01-31,6970.44672580862,401.694102526451,375.455056996707,148.751775770336,1450.89900103769,2363.35263570466,90.5456636233989,1094.49752628012
"171",2021-02-01,7026.19210072792,402.328700855731,376.43948176361,149.222047050547,1489.66484474242,2432.95148804498,90.5628200720623,1116.01594679285
"172",2021-02-02,7081.60111022643,402.949080947493,377.40664193656,149.684914060777,1529.32747079364,2504.31363990994,90.5792459464915,1137.80099787742
"173",2021-02-03,7136.66974371473,403.555538728955,378.356790836738,150.140466574753,1569.90394362281,2577.47541648005,90.5949722320975,1159.85296220705
"174",2021-02-04,7191.39417289199,404.148365043167,379.290180060781,150.588794297807,1611.41156610736,2652.47367686558,90.6100286105634,1182.17207393549
"175",2021-02-05,7245.77074915177,404.727845682896,380.207059401265,151.029986819406,1653.86788113657,2729.34581716181,90.6244435138233,1204.75851863489
"176",2021-02-06,7299.7960009382,405.294261427397,381.107676772259,151.464133567804,1697.29067315489,2808.12977342261,90.6382441758811,1227.61243325461
"177",2021-02-07,7353.46663105711,405.847888081868,381.992278139761,151.891323766761,1741.69796968182,2888.8640245504,90.6514566825475,1250.73390610043
"178",2021-02-08,7406.77951394616,406.388996519367,382.861107456832,152.311646394278,1787.10804280803,2971.58759510081,90.6641060191745,1274.12297683429
"179",2021-02-09,7459.73169290825,406.917852725013,383.714406603269,152.72519014328,1833.53941066673,3056.34005799989,90.6762161164619,1297.77963649425
"180",2021-02-10,7512.3203773122,407.434717842276,384.552415329628,153.132043384205,1881.01083888002,3143.16153717211,90.6878098944092,1321.70382753447
"181",2021-02-11,7564.54293976447,407.939848221184,385.37537120544,153.532294129426,1929.54134197932,3232.09271007741,90.6989093044837,1345.89544388514
"182",2021-02-12,7616.39691325571,408.433495468278,386.183509571461,153.92602999947,1979.15018479934,3323.17481015516,90.7095353700723,1370.35433103202
"183",2021-02-13,7667.87998828581,408.915906498158,386.977063495788,154.313338190962,2029.85688384499,3416.44962917357,90.7197082252847,1395.08028611539
"184",2021-02-14,7718.99000997072,409.387323586463,387.756263733693,154.694305446261,2081.68120863057,3511.9595194825,90.7294471521701,1420.07305804836
"185",2021-02-15,7769.72497513458,409.847984424151,388.521338691028,155.069018024709,2134.64318299061,3609.74739616792,90.7387706164103,1445.332347654
"186",2021-02-16,7820.08302939029,410.298122172933,389.272514391043,155.437561675471,2188.7630863618,3709.85673910641,90.7476963015482,1470.85780782131
"187",2021-02-17,7870.06246421153,410.737965521743,390.010014444492,155.800021611891,2244.06145503527,3812.33159491778,90.7562411418094,1496.64904367961
"188",2021-02-18,7919.66171399934,411.167738744113,390.73406002287,156.156482487327,2300.55908337879,3917.21657881423,90.7644213535722,1522.70561279121
"189",2021-02-19,7968.87935314597,411.587661756337,391.444869834667,156.507028372414,2358.27702502803,4024.55687634428,90.77225246554,1549.02702536193
