"","Calendar","Italy","Lombardia","Veneto","Emilia.Romagna","Piemonte","Marche","Liguria","Toscana"
"1",2020-02-24,5.13888083219837,2.62536525575109,0.520290474046951,1.27698982418688,0.0243591793824766,0.00239980212660313,0.131336387069596,0.00872998800177573
"2",2020-02-25,8.50211303154659,4.53218206095532,0.756517918823817,2.02434554736123,0.0467221229942689,0.00623464025997531,0.216095253638025,0.0165630010089195
"3",2020-02-26,13.6666182031833,7.56064707501856,1.0816307858822,3.12609383132084,0.0865093302583872,0.0150951823273524,0.346238557740051,0.0303464227033298
"4",2020-02-27,21.3790526703275,12.2145256785655,1.52178865759169,4.70962919197614,0.154922142773154,0.0342385940646002,0.540991440271375,0.053795391393591
"5",2020-02-28,32.5975770434149,19.1484601473539,2.10843071145944,6.93184983377226,0.268818383957736,0.0731032814347752,0.825414449559111,0.0924342072703623
"6",2020-02-29,48.5164680867984,29.1843165542245,2.8786845876921,9.9807912633519,0.45273244690899,0.147584078892046,1.23132124505145,0.154208700189998
"7",2020-03-01,70.5831503657704,43.3202649305376,3.87565545809352,14.075930904543,0.741247974143508,0.282890944865527,1.798083514895,0.25019102249555
"8",2020-03-02,100.504958709991,62.7303844183284,5.14856560289676,19.4669386140068,1.18164955740563,0.516818641031766,2.57324578308652,0.395349680763558
"9",2020-03-03,140.243474892105,88.7532624335443,6.75271962743418,26.4307510523587,1.83672959834522,0.903102042204917,3.61287572146047,0.609343310518271
"10",2020-03-04,191.995080899714,122.868972401618,8.74927715321812,35.2669683008575,2.78757883926261,1.51440234648598,4.98158581619376,0.917284031372304
"11",2020-03-05,258.157354201631,166.664850778305,11.2048229774875,46.2916960695014,4.13615097141448,2.44440122869475,6.75217915197465,1.35040716295358
"12",2020-03-06,341.28199115844,221.791516951542,14.190733772444,59.8300732804768,6.00736949863919,3.80849983952582,9.00489423603821,1.94658029673397
"13",2020-03-07,444.015969574964,289.911462560166,17.7823497852574,76.2078212867848,8.55054339523317,5.74273478865178,11.8262491418711,2.7505872698323
"14",2020-03-08,569.033545625617,372.643180005493,22.0579690876864,95.7422190014025,11.9398793060463,8.40071865519479,15.3075114306454,3.8141317454495
