"","Calendar","Italy","Lombardia","Veneto","Emilia.Romagna","Piemonte","Marche","Liguria","Toscana"
"1",2020-02-24,0.549428220607795,0.587313538755018,0.123928575819999,0.0586921076373607,0.0176958115111451,0.000178989343990448,2.006886601552e-07,8.26974961669102e-22
"2",2020-02-25,1.11962180119258,1.1579558624452,0.198800704826181,0.129476137598614,0.0352535084826032,0.000606413371170252,1.59093101112215e-06,7.58289330054337e-19
"3",2020-02-26,2.17894728656619,2.18301611462896,0.311816834029272,0.269796418537699,0.0675689606635871,0.00186715560974611,1.03923634351747e-05,2.96022084106672e-16
"4",2020-02-27,4.06189771057597,3.94683441781841,0.478719308570979,0.533216675909074,0.124866690773334,0.00526401325660223,5.69602148555651e-05,5.47503271775208e-14
"5",2020-02-28,7.27321622305907,6.86226118441237,0.720119464690599,1.00334069553865,0.222940553960962,0.0136828845740923,0.000266285920413867,5.26789949126894e-12
"6",2020-02-29,12.5420791182137,11.5035568530015,1.06240912564575,1.8038773538635,0.385312824664589,0.0330009947964485,0.0010777124487031,2.86158457171485e-10
"7",2020-03-01,20.8792692346149,18.6375949033458,1.53866487992901,3.10889048151833,0.645820058865708,0.0742870116984475,0.00382728359324413,9.42705903616943e-09
"8",2020-03-02,33.6319952943935,29.2494451023171,2.18949304272748,5.15189346853581,1.05155170655481,0.156921835668432,0.0120731044687965,2.00510647628671e-07
"9",2020-03-03,52.5298898713816,44.5582530037538,3.06375804146613,8.23226218874551,1.66600468671217,0.312609832954537,0.0342057510234138,2.90855469528876e-06
"10",2020-03-04,79.7153598660149,66.0197574664753,4.21913565966583,12.7174994807254,2.57225590464978,0.590017896741316,0.087920997232554,3.0185942884045e-05
"11",2020-03-05,117.752033686953,95.3127861012279,5.7224355888188,19.0402090852005,3.87590420744637,1.05952024564399,0.206896455200389,0.000233735148667839
"12",2020-03-06,169.606548910118,134.308516678339,7.64964512610876,27.6891859998051,5.70750231295871,1.81731005705033,0.449432500511754,0.00140074853259463
"13",2020-03-07,238.601184434038,185.02298634647,10.0856572370323,39.1947134365223,8.22419453728944,2.98803651582485,0.907978989127184,0.0067087969521003
"14",2020-03-08,328.337559448633,249.555026952986,13.1236608085229,54.1088569241819,11.6103010838268,4.72518605744795,1.7176401240264,0.0264097824154852
"15",2020-03-09,442.594422924822,330.01326966679,16.8641876813788,72.9821475595612,16.0766436367936,7.20865662600053,3.0612824444258,0.0875754456355739
"16",2020-03-10,585.205066357898,428.436911155104,21.4138287194404,96.3384584760367,21.8584854484018,10.6393356395235,5.16903708314004,0.24993332985416
"17",2020-03-11,759.921798000207,546.715458380426,26.8836484450998,124.650051693637,29.2120541935273,15.2309141230919,8.31083796347075,0.625532068817008
"18",2020-03-12,970.276016947192,686.512645575771,33.3873434214614,158.314702061062,38.409717724316,21.1995663621346,12.7819665795897,1.39571391942811
"19",2020-03-13,1219.44264685938,849.199197419709,41.0392025518885,197.636525421573,49.7339810434653,28.7524216400138,18.8830032370994,2.81649462796687
"20",2020-03-14,1510.1170811554,1035.79820608519,49.9519370244779,242.811710276149,63.4705577268193,38.0759044383009,26.8967160058325,5.20534690953762
"21",2020-03-15,1844.41150115152,1246.94573779755,60.23445328939,293.919848382929,79.9008330669882,49.325008638064,37.0649757944191,8.90835175820524
"22",2020-03-16,2223.77566447651,1482.86803487921,71.9896440785345,350.921049967112,99.2940745402874,62.6144184683774,49.5686873887307,14.253857668098
"23",2020-03-17,2648.94525512963,1743.37546631648,85.312270216589,413.658571197118,121.899756021081,78.0121353487444,64.513075943636,21.5036392267368
"24",2020-03-18,3119.91886023198,2027.87231014766,100.287000239872,481.866315037959,147.940346573495,95.5359665066965,81.9196877803048,30.8130915713484
"25",2020-03-19,3635.96277768663,2335.38059608508,116.986666237063,555.180311988594,177.60487613379,115.152927827628,101.725405818342,42.2086154689838
"26",2020-03-20,4195.64129915906,2664.57563285089,135.470783577492,633.153147711505,211.043534148243,136.781349301631,123.787855332334,55.5850303292458
"27",2020-03-21,4796.86893453219,3013.83049629725,155.784370076526,715.270269972308,248.363489355946,160.295271907331,147.895916883333,70.7208333831914
"28",2020-03-22,5436.98027602623,3381.2666413973,177.957087432304,800.967158762176,289.62604567541,185.530600345474,173.783715893981,87.3058630313925
"29",2020-03-23,6112.81282815182,3764.80788684891,202.002715161998,889.646457956875,334.845176379737,212.292424785952,201.146398421273,104.974817909449
"30",2020-03-24,6820.79810760716,4162.23525962212,227.918955378254,980.694320917406,383.987411321697,240.362936026488,229.656163511305,123.340722489152
"31",2020-03-25,7557.05657954536,4571.24053030244,255.687556063743,1073.49539482839,436.972993601527,269.509416671167,258.977321348339,142.024060642698
"32",2020-03-26,8317.49246908509,4989.47667328213,285.274731375656,1167.44604188531,493.678175172769,299.491879266452,288.779504793319,160.675197080952
"33",2020-03-27,9097.88509551811,5414.6039095686,316.631850160516,1261.96555673917,553.938486627631,330.070025138466,318.748517653605,178.989375090196
