"","Calendar","Italy","Lombardia","Veneto","Emilia.Romagna","Piemonte","Marche","Liguria","Toscana"
"1",2020-02-24,10.1594714433447,6.84706033171083,0.28514433632015,1.57795953990876,0.0350307209460409,0.00292241916471699,0.357926917973963,0.00939874971877542
"2",2020-02-25,15.8255734548278,10.7895547508506,0.433741067926654,2.45432516055145,0.0652434355987064,0.00743372621255193,0.542557313405908,0.0177408372365174
"3",2020-02-26,24.0634574239587,16.5561814755878,0.646850467953305,3.72425171020506,0.117552941566237,0.017658571011429,0.805611609501799,0.0323493679652206
"4",2020-02-27,35.7633730104947,24.7770002624926,0.946651433921287,5.5209870373618,0.205260749612941,0.039370162237613,1.17295176417084,0.0570902563790259
"5",2020-02-28,52.0165192619817,36.2163221018804,1.36074052601293,8.00629756319778,0.347920478339594,0.0827674592488556,1.67622501414512,0.0976866213550729
"6",2020-02-29,74.1271856875846,51.7755940385584,1.92277081628965,11.3715289730933,0.573380613890854,0.164779442802402,2.35333942014201,0.16233623057394
"7",2020-03-01,103.616838227341,72.4893270315016,2.67298983510347,15.8373697786764,0.920122377060197,0.311910918683196,3.24877241131184,0.262418064619833
"8",2020-03-02,142.218671774494,99.5133782604164,3.65863210241974,21.6521484176944,1.43980516612693,0.563440946381983,4.41367004790993,0.413259601608333
"9",2020-03-03,191.861714286606,134.105473103372,4.93412480410538,29.0885920339708,2.19988795682845,0.974641591334848,5.90570349374597,0.634922399854053
"10",2020-03-04,254.644244498128,177.598460551487,6.56107149196343,38.4390837238295,3.28615600681287,1.61956928430467,7.78866110834121,0.952951362731682
"11",2020-03-05,332.797009504346,231.367371584107,8.60798789915319,50.0095636736669,4.80495402640934,2.59292788765028,10.1317686960975,1.39902462188738
"12",2020-03-06,428.637429869027,296.791832550541,11.1497754425657,64.1123174559567,6.88491456540213,4.01053436574091,13.0087456382465,2.01143785599176
"13",2020-03-07,544.516593474403,375.215729239338,14.2669308987626,81.0579727564151,9.67797694793477,6.00803852231196,16.4966196573727,2.83536004390989
