"","Calendar","Italy","Lombardia","Veneto","Emilia.Romagna","Piemonte","Campania","Liguria","Toscana"
"48",2020-10-01,528.693912242239,119.990705514589,90.7816262674443,32.0132373971799,25.9493855383176,24.2875560503581,36.4350917007861,24.8690592643869
"49",2020-10-02,551.277910963157,123.233720064268,93.5403207293902,32.9747445846672,26.9517926103412,25.3589284879528,37.8688606029359,26.0363377507291
"50",2020-10-03,574.412546748496,126.459056953132,96.3179201282296,33.9405391525868,27.9891662795195,26.4728920490866,39.2915762692526,27.2476581153047
"51",2020-10-04,598.094322821941,129.664185047699,99.1126915071396,34.9099465280506,29.0625824954482,27.6309360619705,40.7009581366396,28.5041886550391
"52",2020-10-05,622.319167153071,132.846703479027,101.922910391019,35.8823014597208,30.1731452953392,28.8345938325359,42.0948953924546,29.8071095134849
"53",2020-10-06,647.082442825234,136.004342317274,104.746863996486,36.8569491990723,31.3219873793247,30.0854436535544,43.4714475920168,31.1576121503462
"54",2020-10-07,672.378959539121,139.134962637687,107.582854278648,37.8332465937629,32.5102706931121,31.3851098276988,44.8288437499001,32.5568987926603
"55",2020-10-08,698.202986187954,142.236556026194,110.429200811714,38.8105630936307,33.7391870179695,32.7352637044701,46.1654800874069,34.0061818681247
"56",2020-10-09,724.548264438322,145.307243572285,113.284243501481,39.7882816702662,35.0099585680193,34.1376247309058,47.4799166135721,35.5066834210838
"57",2020-10-10,751.408023249288,148.345274395987,116.146345128641,40.7657996514901,36.3238385948131,35.5939615159764,48.7708727097275,37.0596345117207
"58",2020-10-11,778.774994261291,151.349023754601,119.013893722672,41.7425294724095,37.6821119991604,37.1060929085685,50.0372218785898,38.6662745990231
"59",2020-10-12,806.641427985649,154.316990773395,121.885304766897,42.7178993450346,39.0860959501756,38.675889088941,51.2779858084932,40.3278509081225
"60",2020-10-13,834.999110725103,157.247795842834,124.759023235986,43.6913538487028,40.5371405115091,40.3052726735339,52.4923278921846,42.0456177826264
"61",2020-10-14,863.83938215579,160.14017772309,127.633525467857,44.6623544437937,42.0366292747207,41.9962198330002,53.6795463278934,43.8208360225898
"62",2020-10-15,893.153153501296,162.992990394624,130.507320872513,45.6303799114125,43.5859799997534,43.7507614233181,54.8390669184784,45.6547722087951
"63",2020-10-16,922.930926229996,165.805199691599,133.378953480923,46.5949267218903,45.1866452624601,45.5709841298349,55.970435672596,47.5486980140273
"64",2020-10-17,953.162811207722,168.575879752728,136.247003337515,47.555509335081,46.840113109131,47.4590316240829,57.073311300233,49.5038895020552
"65",2020-10-18,983.838548238874,171.304209322029,139.110087740286,48.5116604355434,48.5479077179703,49.4171057331965,58.1474576837548,51.5216264150461
"66",2020-10-19,1014.9475259304,173.989467929777,141.966862332924,49.4629311057788,50.3115900674606,51.4474676217505,59.1927363949717,53.6031914501586
"67",2020-10-20,1046.4788018146,176.631031981776,144.816022053645,50.4088909407444,52.1327586115559,53.5524389858313,60.209099318704,55.7498695260745
"68",2020-10-21,1078.42112266848,179.228370782913,147.656301945732,51.3491281069025,54.013049961637,55.73440325914,61.196581433993,57.9629470402452
"69",2020-10-22,1110.76294496909,181.781042518897,150.486477835002,52.2832493490704,55.9541395751574,57.9958068309166,62.1552937954959,60.2437111176407
"70",2020-10-23,1143.49245542672,184.288690217985,153.305366879591,53.2108799483326,57.9577424509109,60.3391602754664,63.0854167497369,62.5934488518027
"71",2020-10-24,1176.59759153945,186.751037712561,156.111827997633,54.1316636342514,60.0256138308395,62.7670395930565,63.9871934137623,65.0134465390094
"72",2020-10-25,1210.06606211542,189.167885618513,158.904762178463,55.0452624545707,62.1595499083033,65.282087461944,64.8609234373439,67.5049889063743
"73",2020-10-26,1243.88536771121,191.539107348507,161.683112683111,55.9513566055554,64.3613885427253,67.887014501281,65.7069570641808,70.0693583347028
"74",2020-10-27,1278.04282093731,193.864645173567,164.445865139819,56.8496442260444,66.633009980525,70.5846005446372,66.5256895025215,72.7078340769411
"75",2020-10-28,1312.52556658426,196.14450634567,167.192047540405,57.7398411582144,68.9763375822451,73.3776959238694,67.3175556112287,75.4216914730525
"76",2020-10-29,1347.32060152555,198.378759292553,169.920730143202,58.6216806779734,71.3933385557762,76.2692227630514,68.0830249035064,78.2122011621625
"77",2020-10-30,1382.41479435616,200.567529894457,172.631025288314,59.4949131978029,73.8860246955777,79.2621762821752,68.8225968672433,81.0806282928135
"78",2020-10-31,1417.79490472789,202.710997851152,175.322087130829,60.3593059447751,76.4564531277915,82.3596261103197,69.5367965981681,84.0282317321708
"79",2020-11-01,1453.4476023459,204.809393146347,177.993111297568,61.2146426163616,79.1067270611374,85.5647176079718,70.2261707397042,87.0562632750209
"80",2020-11-02,1489.35948559287,206.862992615385,180.643334472817,62.060723016546,81.8389965434803,88.8806731981778,70.8912837215168,90.1659668534008
"81",2020-11-03,1525.51709975032,208.872116621056,183.272033918402,62.8973626746399,84.6554592239483,92.3107937061895,71.5327142872186,93.358577747691
"82",2020-11-04,1561.90695478898,210.837125841335,185.878526933298,63.7243924490871,87.5583611204857,95.858459707263,72.1510523004995,96.635321800003
"83",2020-11-05,1598.51554270274,212.758418171966,188.462170257834,64.5416581184292,90.5499973927109,99.5271328822509,72.7468958180394,99.997414630683
"84",2020-11-06,1635.32935436328,214.636425745958,191.022359427416,65.3490199614883,93.6327131199543,103.320357380629,73.3208484169024,103.446060858747
"85",2020-11-07,1672.33489587479,216.471612071305,193.558528080472,66.1463523287085,96.8089040843403,107.241761190578,73.8735167636775,106.982453327054
"86",2020-11-08,1709.51870441086,218.264469287564,196.070147225216,66.933543206485,100.081017558777,111.295057515734,74.4055084123854,110.607772333012
"87",2020-11-09,1746.86736351768,220.015515541305,198.556724469606,67.7104937761951,103.451553099714,115.484046158219,74.9174298180838,114.323184865598
"88",2020-11-10,1784.36751787008,221.725292479907,201.017803218692,68.477117969536,106.923063344519,119.812614907543,75.4098845531618,118.129843849479
"89",2020-11-11,1822.00588746919,223.394362862669,203.452961843399,69.2333420216672,110.49815481333,124.284740934954,75.8834717134766,122.028887396968
"90",2020-11-12,1859.76928127252,225.023308287804,205.861812824555,69.9791040235461,114.179488715224,128.904492192831,76.3387845017519,126.021438068578
"91",2020-11-13,1897.64461024923,226.612727033483,208.244001875823,70.7143534747467,117.969781758547,133.676028818664,76.7764089759938,130.108602142907
"92",2020-11-14,1935.6188998554,228.163232010781,210.599207049011,71.439050837949,121.871806965249,138.603604543195,77.1969229510791,134.291468896536
"93",2020-11-15,1973.6793019259,229.675448826103,212.927137825001,72.1531670961921,125.888394489045,143.691568102256,77.6008950421174,138.571109894676
"94",2020-11-16,2011.81310598118,231.150013950415,215.227534193431,72.8566833138918,130.022432437252,148.944364651844,77.9888838386686,142.948578293205
"95",2020-11-17,2050.00774994901,232.587572992428,217.500165724009,73.5495902025318,134.27686769611,154.366537185962,78.3614371994019,147.424908152775
"96",2020-11-18,2088.25083030264,233.988779072708,219.744830632205,74.2318876918585,138.654706759427,159.962727956753,78.7190916573025,152.001113765613
"97",2020-11-19,2126.53011161849,235.35429129555,221.961354841885,74.9035845073221,143.159016560351,165.737679896415,79.062371926061,156.678188995646
"98",2020-11-20,2164.83353555775,236.684773315372,224.149591047266,75.5646977544338,147.792925306097,171.696238040433,79.3917904988074,161.457106632532
"99",2020-11-21,2203.14922927746,237.980891994291,226.309417776425,76.2152525106338,152.559623315433,177.843350951587,79.7078473308801,166.338817760181
"100",2020-11-22,2241.46551327798,239.243316147517,228.440738458422,76.8552814251961,157.462363858737,184.184072144246,80.0110295988334,171.324251140313
"101",2020-11-23,2279.77090869488,240.47271537315,230.543480495947,77.4848243276308,162.504464000424,190.723561508411,80.3018115283945,176.414312611585
"102",2020-11-24,2318.05414404406,241.669758962974,232.617594345253,78.1039278449822,167.689305443552,197.467086732984,80.5806542845704,181.609884504793
"103",2020-11-25,2356.30416142998,242.835114890834,234.663052604986,78.7126450283638,173.020335376385,204.420024727717,80.8480059175768,186.91182507462
"104",2020-11-26,2394.51012222795,243.969448875234,236.679849115398,79.3110349890162,178.501067320739,211.587863043303,81.1043013587175,192.320967948407
"105",2020-11-27,2432.66141225157,245.073423512795,238.66799806927,79.8991625441247,184.135081981855,218.976201289046,81.3499624607748,197.838121592362
"106",2020-11-28,2470.7476464178,246.147697479289,240.627533135784,80.4770978725836,189.926028099633,226.590752547557,81.5853980778887,203.464068795624
"107",2020-11-29,2508.75867292225,247.19292479501,242.558506598431,81.0449161808531,195.877623300969,234.437344785905,81.8110041802915,209.199566172568
"108",2020-11-30,2546.68457693798,248.209754151312,244.460988507928,81.6026973790107,201.993654952997,242.521922262646,82.0271639996384,215.045343683698
"109",2020-12-01,2584.51568385156,249.198828295221,246.335065851034,82.1505257670651,208.277981017009,250.850546930154,82.2342482010253,221.002104175477
"110",2020-12-02,2622.24256205055,250.160783469109,248.180841736021,82.6884897315621,214.734530902811,259.429399831664,82.4326150781117,227.070522939383
"111",2020-12-03,2659.85602527677,251.096248902486,249.998434595473,83.2166814524823,221.367306323308,268.264782492434,82.622610768079,233.251247290491
"112",2020-12-04,2697.3471345602,252.005846353094,251.787977406999,83.7351966204017,228.180382149055,277.363118304432,82.8045694834413,239.544896165826
"113",2020-12-05,2734.70719974827,252.890189694527,253.549616932337,84.2441341638571,235.177907262565,286.73095390393,82.9788137579954,245.952059742724
"114",2020-12-06,2771.9277806458,253.749884547739,255.283512975274,84.743595986837,242.364105412109,296.374960541416,83.1456547044496,252.473299077402
"115",2020-12-07,2809.00068778068,254.585527953873,256.989837658702,85.2336867162943,249.743276064785,306.301935443191,83.3053922815022,259.109145763927
"116",2020-12-08,2845.91798281045,255.397708085947,258.668774721081,85.7145134595601,257.319795258591,316.518803164048,83.4583155683589,265.86010161373
"117",2020-12-09,2882.6719785852,256.187003997033,260.320518832497,86.186185571517,265.098116453271,327.032616930394,83.6047030448777,272.726638355798
"118",2020-12-10,2919.2552388819,256.953985402653,261.945274930448,86.6488144313782,273.082771379661,337.850559973203,83.744822875714,279.709197357665
"119",2020-12-11,2955.66057782525,257.699212495222,263.543257575435,87.1025132289017,281.278370887307,348.979946850157,83.8789331970127,286.808189367257
"120",2020-12-12,2991.88105901014,258.42323578845,265.114690326375,87.5473967598596,289.689605790067,360.428224756352,84.0072824043456,294.023994275675
"121",2020-12-13,3027.90999434069,259.126595989719,266.659805135813,87.9835812305687,298.321247709462,372.202974822918,84.1301094407437,301.356960900942
"122",2020-12-14,3063.74094260036,259.809823898542,268.17884176485,88.4111840712841,307.178149915501,384.311913402921,84.2476440837986,308.807406792715
"123",2020-12-15,3099.36770776784,260.473440329286,269.67204721768,88.8303237582443,316.265248164719,396.762893343918,84.3601072309364,316.375618057972
"124",2020-12-16,3134.78433709288,261.117956056451,271.139675195582,89.2411196441557,325.58756153516,409.56390524648,84.4677111820712,324.061849207615
"125",2020-12-17,3169.98511894619,261.743871780862,272.581985570166,89.6436917968942,335.150193258028,422.723078708085,84.5706599189505,331.866323023959
"126",2020-12-18,3204.96458045704,262.351678115231,273.999243875672,90.0381608462012,344.958331545758,436.248683551698,84.6691493805968,339.789230449004
"127",2020-12-19,3239.71748495212,262.941855587606,275.391720820061,90.4246478381466,355.017250416199,450.1491310384,84.7633677343302,347.830730493419
"128",2020-12-20,3274.23882920878,263.514874661323,276.759691814626,90.8032740971293,365.33231051267,464.432975063419,84.8534956419368,355.990950166087
"129",2020-12-21,3308.52384053551,264.071195770139,278.10343652183,91.1741610951853,375.908959919574,479.108913334905,84.9397065206128,364.269984424107
"130",2020-12-22,3342.56797369209,264.611269367302,279.42323842105,91.537430328372,386.752734973327,494.185788534811,85.022166798379,372.667896143062
"131",2020-12-23,3376.36690766167,265.135535987369,280.719384391902,91.8932031999988,397.869261068298,509.672589461201,85.1010361637146,381.184716107401
"132",2020-12-24,3409.9165422865,265.644426319686,281.992164314783,92.2416009104739,409.26425345748,525.578452151373,85.1764678092102,389.820443020723
"133",2020-12-25,3443.21299477877,266.138361292461,283.241870688275,92.5827443535394,420.943518047621,541.91266098511,85.248608669086,398.575043535759
"134",2020-12-26,3476.25259611765,266.617752166461,284.468798263043,92.9167540186685,432.912952188512,558.684649767443,85.3175996504598,407.448452303819
"135",2020-12-27,3509.0318873432,267.083000637398,285.673243691828,93.2437498994014,445.178545456167,575.90400279025,85.3835758582863,416.440572043455
"136",2020-12-28,3541.54761575751,267.534498946148,286.855505195153,93.5638514073991,457.746380429581,593.580455872069,85.4466668139228,425.551273628077
"137",2020-12-29,3573.79673104302,267.972629995973,288.01588224235,93.8771772919983,470.622633460801,611.723897375464,85.5069966673027,434.780396192256
"138",2020-12-30,3605.77638130753,268.397767476,289.154675247486,94.1838455650523,483.813575438008,630.344369201321,85.5646844027238,444.127747256405
"139",2020-12-31,3637.48390906518,268.810275990222,290.272185279807,94.4839734308506,497.325572541324,649.452067759425,85.6198440382831,453.593102869537
"140",2021-01-01,3668.91684716223,269.210511191376,291.36871378827,94.7776772209092,511.165086991049,669.057344914672,85.6725848190042,463.176207769792
"141",2021-01-02,3700.07291465593,269.598819919052,292.444562339775,95.0650723334318,525.33867778804,689.170708908329,85.7230114037267,472.876775562388
"142",2021-01-03,3730.95001265486,269.975540341474,293.500032370666,95.3462731772448,539.853001445938,709.802825253652,85.7712240458351,482.694488914654
"143",2021-01-04,3761.54622012815,270.341002100387,294.535424951122,95.6213931200146,554.714812714952,730.964517605303,85.8173187679229,492.6289997678
"144",2021-01-05,3791.85978969114,270.695526458568,295.551040562006,95.8905444405599,569.930965296904,752.666768601899,85.8613875304948,502.679929565044
"145",2021-01-06,3821.88914337443,271.039426449483,296.54717888379,96.1538382850767,585.508412551244,774.920720681105,85.9035183948198,512.846869495733
"146",2021-01-07,3851.63286838297,271.373007028644,297.524138597147,96.4113846270992,601.454208191741,797.73767686667,85.9437956800573,523.129380755068
"147",2021-01-08,3881.08971285149,271.696565226296,298.482217194824,96.6632922310247,617.775506973563,821.129101526771,85.9823001147817,533.526994819039
"148",2021-01-09,3910.25858160235,272.010390301024,299.421710804403,96.9096686190351,634.479565370434,845.10662110312,86.0191089830374,544.039213734175
"149",2021-01-10,3939.13853191133,272.314763893961,300.342914021564,97.1506200412532,651.573742241603,869.682024810183,86.0542962650616,554.665510421686
"150",2021-01-11,3967.72876928685,272.609960183275,301.246119753485,97.3862514489779,669.065499488312,894.867265303995,86.0879327728119,565.405328995605
"151",2021-01-12,3996.02864326745,272.896246038641,302.131619071996,97.6166664708448,686.962402699478,920.674459319938,86.1200862804401,576.258085094487
"152",2021-01-13,4024.03764324254,273.173881175427,302.999701076124,97.8419673917677,705.272121786298,947.11588827895,86.1508216498546,587.223166226253
"153",2021-01-14,4051.75539430055,273.443118308359,303.850652763691,98.0622551345178,724.002431605484,974.203998861592,86.180200951514,598.299932125735
"154",2021-01-15,4079.18165310885,273.704203304436,304.684758911583,98.2776292438042,743.161212570849,1001.95140354942,86.2082835805944,609.487715124506
"155",2021-01-16,4106.3163038292,273.95737533488,305.502301964382,98.4881878727249,762.756451252936,1030.3708811331,86.2351263686732,620.785820532532
"156",2021-01-17,4133.1593540724,274.20286702596,306.303561931004,98.6940277714589,782.796240966427,1059.47537718683,86.2607836910695,632.193527031227
"157",2021-01-18,4159.71093089537,274.440904608492,307.08881628903,98.8952442780803,803.288782345018,1089.27800450832,86.2853075699828,643.710087077444
"158",2021-01-19,4185.97127684395,274.671708065891,307.858339896404,99.0919313113738,824.242383903505,1119.79204352412,86.3087477735668,655.334727317978
"159",2021-01-20,4211.94074604409,274.895491280613,308.612404910198,99.2841813655402,845.665462586777,1151.03094265947,86.3311519110746,667.06664901412
"160",2021-01-21,4237.61980034413,275.112462178883,309.351280712133,99.4720855066828,867.566544305433,1183.0083186725,86.3525655242101,678.905028475811
"161",2021-01-22,4263.00900551057,275.322822873592,310.075233840569,99.6557333709695,889.954264457765,1215.73795695193,86.3730321748156,690.849017504961
"162",2021-01-23,4288.10902747958,275.526769805263,310.784527928678,99.8352131643724,912.837368437804,1249.23381177818,86.3925935290261,702.897743847467
"163",2021-01-24,4312.92062866604,275.724493881008,311.479423648524,100.010611663887,936.224712129166,1283.51000654705,86.4112894380141,715.050311653503
"164",2021-01-25,4337.44466433216,275.916180611394,312.16017866078,100.182014220139,960.12526238442,1318.58083395587,86.4291580154498,727.305801945611
"165",2021-01-26,4361.68207901703,276.102010245155,312.827047569825,100.349504761296,984.548097489709,1354.46075615134,86.4462357117955,739.663273094169
"166",2021-01-27,4385.63390302867,276.282157901705,313.480281883967,100.513165798185,1009.50240761435,1391.16440483893,86.4625573855516,752.121761299786
"167",2021-01-28,4409.30124899982,276.456793701383,314.120129980551,100.673078430563,1034.99749524514,1428.7065813532,86.4781563715672,764.680281082175
"168",2021-01-29,4432.68530850844,276.626082893412,314.746837075709,100.829322354424,1061.04277560515,1467.10225668872,86.4930645465267,777.337825775081
"169",2021-01-30,4455.78734876399,276.790185981533,315.360645198535,100.981975870313,1087.64777705663,1506.36657149125,86.507312391719,790.093368026821
"170",2021-01-31,4478.60870936014,276.949258847283,315.961793169459,101.13111589254,1114.82214148792,1546.51483600863,86.5209290531936,802.945860306008
"171",2021-02-01,4501.15079909465,277.103452870908,316.550516582599,101.276817959249,1142.57562468401,1587.56253000128,86.533942399405,815.894235412028
"172",2021-02-02,4523.4150928569,277.252915049897,317.127047791907,101.419156243273,1170.91809668047,1629.52530261159,86.5463790764417,828.937406989864
"173",2021-02-03,4545.40312858337,277.397788115118,317.691615900891,101.558203563703,1199.8595421006,1672.41897219224,86.5582645609365,842.074270048825
"174",2021-02-04,4567.11650428146,277.538210644576,318.244446755729,101.694031398141,1229.4100604755,1716.25952609284,86.5696232107469,855.303701484793
"175",2021-02-05,4588.5568751217,277.674317174769,318.785762941596,101.826709895543,1259.5798665468,1761.06312040471,86.5804783134973,868.624560605562
"176",2021-02-06,4609.72595059843,277.806238309669,319.315783782023,101.95630788964,1290.37929055178,1806.84607966346,86.5908521330646,882.035689658882
"177",2021-02-07,4630.6254917589,277.934100827326,319.83472534112,102.082892912855,1321.81877849081,1853.62489650904,86.6007659540935,895.535914362805
"178",2021-02-08,4651.25730850061,278.058027784118,320.342800428493,102.206531210692,1353.90889237662,1901.41623130314,86.6102401246173,909.124044437948
"179",2021-02-09,4671.62325693667,278.178138616645,320.840218606707,102.327287756534,1386.66031046537,1950.23691170349,86.6192940968641,922.798874141285
"180",2021-02-10,4691.7252368289,278.294549241315,321.327186201146,102.445226266824,1420.08382746927,2000.10393219491,86.6279464663202,936.559182801108
"181",2021-02-11,4711.56518908814,278.407372151616,321.803906312107,102.560409216577,1454.19035475039,2051.0344535769,86.6362150091231,950.403735352766
"182",2021-02-12,4731.14509334152,278.516716513112,322.270578829016,102.67289785519,1488.99092049562,2103.04580240754,86.6441167178515,964.33128287484
"183",2021-02-13,4750.46696556592,278.622688256191,322.727400446607,102.782752222517,1524.49666987246,2156.15547040347,86.6516678357804,978.340563125388
"184",2021-02-14,4769.5328557872,278.725390166582,323.174564682957,102.890031165167,1560.71886516543,2210.38111379578,86.6588838896621,992.430301077921
"185",2021-02-15,4788.34484584446,278.824921973683,323.61226189924,102.994792352999,1597.66888589298,2265.74055264171,86.6657797210966,1006.59920945676
"186",2021-02-16,4806.90504721865,278.921380436721,324.040679321096,103.097092295785,1635.35822890458,2322.2517700919,86.6723695165491,1020.84598927147
"187",2021-02-17,4825.21559892482,279.014859428782,324.46000106149,103.196986360008,1673.79850845791,2379.9329116131,86.6786668360712,1035.16933035001
"188",2021-02-18,4843.27866546708,279.10545001874,324.87040814496,103.294528785769,1713.00145627585,2438.80228416632,86.6846846407798,1049.56791187026
"189",2021-02-19,4861.09643485564,279.193240551127,325.272078533163,103.389772703785,1752.97892158316,2498.87835534009,86.6904353191472,1064.0404028898
"190",2021-02-20,4878.67111668486,279.278316723965,325.665187151597,103.482770152439,1793.74287112269,2560.179752439,86.6959307121507,1078.58546287332
"191",2021-02-21,4896.00494027155,279.360761664615,326.049905917428,103.573572094878,1835.30538915078,2622.72526152724,86.7011821373315,1093.20174221768
"192",2021-02-22,4913.10015285246,279.440656003653,326.426403768323,103.662228436124,1877.67867741195,2686.53382642724,86.7062004118077,1107.88788277413
"193",2021-02-23,4929.9590178402,279.518077946842,326.794846692206,103.748788040187,1920.87505509239,2751.62454767322,86.7109958742869,1122.6425183676
"194",2021-02-24,4946.58381313628,279.593103345206,327.155397757854,103.833298747157,1964.90695875242,2818.01668141981,86.7155784061203,1137.46427531254
"195",2021-02-25,4962.97682950068,279.665805763263,327.508217146264,103.91580739026,2009.78694223745,2885.72963830558,86.7199574514395,1152.35177292534
"196",2021-02-26,4979.14036897655,279.736256545449,327.853462182708,103.99635981286,2055.52767656756,2954.7829822715,86.7241420364149,1167.30362403286
"197",2021-02-27,4995.07674336924,279.804524880762,328.191287369411,104.075000885396,2102.14194980532,3025.19642933452,86.7281407876736,1182.31843547698
