"","Calendar","Italy","Lombardia","Veneto","Emilia.Romagna","Piemonte","Marche","Liguria","Toscana"
"1",2020-02-24,11.5902738577061,8.26592321713527,0.247683487669474,1.70668205886632,0.0405010533180152,0.00269233477452725,0.442010360614886,0.0113866997501107
"2",2020-02-25,17.8532276011762,12.8038627068089,0.380710583967877,2.63636117743756,0.0745766053157977,0.00690779359458766,0.659113660174049,0.0211655329291561
"3",2020-02-26,26.8667126452255,19.3394981811542,0.57332880500593,3.97519130867662,0.132953382921992,0.0165376648048623,0.963837810165045,0.038047946926269
"4",2020-02-27,39.5488156869514,28.5255692697104,0.84673345014069,5.85862497504529,0.229879415220366,0.0371316283736379,1.38349694321801,0.06626558167357
"5",2020-02-28,57.0151839802972,41.1436141246168,1.22751523990286,8.45024200220385,0.386107946909632,0.0785591471046118,1.95109124599396,0.112006014612342
"6",2020-02-29,80.5888032233897,58.1044523956249,1.74834918557919,11.9426025079855,0.630945920148714,0.157300439908439,2.70568561205449,0.184031836765939
"7",2020-03-01,111.801763727891,80.44199951045,2.44859057751563,16.556817000311,1.00457354917958,0.299296425112985,3.69261778095596,0.294378939641049
"8",2020-03-02,152.387748164172,109.299959042471,3.37473044033314,22.5406836017599,1.5605424149407,0.543175699390896,4.96350085537427,0.459103622093231
"9",2020-03-03,204.264527152997,145.911468874668,4.58066512026226,30.1653376104955,2.36831799020168,0.943529384851797,6.57599412685168,0.69903522696724
"10",2020-03-04,269.506392550775,191.572316707543,6.12774055323917,39.7204629401446,3.51569686742417,1.57378353021183,8.59332761825449,1.04048028326484
"11",2020-03-05,350.307130582438,247.608833838887,8.08454091564863,51.5082178814579,5.11090456797198,2.52815933784332,11.0835787752699,1.51581728073333
"12",2020-03-06,448.934774617722,315.341974039436,10.5264031673441,65.8361190713936,7.28417105412036,3.92223826218613,14.1187132835272,2.16391958750385
"13",2020-03-07,567.679923287717,396.049351836746,13.5346525949688,83.0091992951733,10.1885906239661,5.89176721644382,17.7734150037422,3.03034837626564
"14",2020-03-08,708.79981928032,490.927133791724,17.1955688361787,103.321801167706,14.0001012449203,8.58953256693444,22.1237415413283,4.16726774482505
"15",2020-03-09,874.460629498889,601.053646937789,21.5991059505103,127.049387250471,18.9164637817179,12.1803669020359,27.24565120902,5.63304974177447
"16",2020-03-10,1066.68043814865,727.35640518252,26.8374028982249,154.440738142286,25.1551801567856,16.8345878667832,33.2134535448782,7.4915563304965
"17",2020-03-11,1287.27536747802,870.583983315085,33.0031314415052,185.71087648507,32.9503558898346,22.7203635169165,40.0982388208735,9.81110659589668
"18",2020-03-12,1537.81099722749,1031.28382237317,40.1877363548759,221.035001504544,42.5485805605281,29.9956238762942,47.966342089599,12.6631586839483
"19",2020-03-13,1819.5608943949,1209.78666486973,48.4796275382394,260.543651654966,54.2039633837685,38.8001792063755,56.8778944763385,16.120755108784
"20",2020-03-14,2133.4736265568,1406.19792746521,57.9623850425651,304.319238526221,68.1725148605738,49.2486634903838,66.885509030787,20.256795517975
"21",2020-03-15,2480.14915304259,1620.39595111333,68.7130362660042,352.394019480185,84.7061052217228,61.4248115858522,78.0331410434083,25.1422115988443
"22",2020-03-16,2859.82500494366,1852.03674694406,80.8004599860295,404.749504792111,104.0462535799,75.3774234482815,90.3551539182355,30.8441239206038
"23",2020-03-17,3272.37220853691,2100.56459521941,94.283964948081,461.317231535473,126.418007525631,91.1181945709849,103.87561210865,37.4240600867666
