"","Calendar","Italy","Lombardia","Veneto","Emilia.Romagna","Piemonte","Marche","Liguria","Toscana"
"1",2020-02-24,12.427623004504,9.21236100093577,0.236899617466082,1.78290333637267,0.0437505757143628,0.00245604483758596,0.463423477818588,0.0136462721872248
"2",2020-02-25,19.0310212011868,14.1313210507871,0.36533329412214,2.74366329199255,0.0800772486153017,0.00636278525622764,0.688541399845494,0.0250046246112215
"3",2020-02-26,28.4839371911233,21.1536243706361,0.551863493605433,4.12250319057097,0.14196425889132,0.0153666057409374,1.00346973267111,0.0443550782858363
"4",2020-02-27,41.7191345101776,30.9444550074374,0.817373379175354,6.0561010620402,0.244188194835523,0.0347756786748643,1.43584933647707,0.0763022222281251
"5",2020-02-28,59.8649614100755,44.2943300159286,1.18813047221879,8.70903547703706,0.408167803386122,0.0741006212487952,2.01898055030447,0.127501587066455
"6",2020-02-29,84.2538916943668,62.1182612994496,1.69649081671235,12.2745240768942,0.664014203232849,0.149329209587319,2.79218020317355,0.207278418194992
"7",2020-03-01,116.423093230126,85.4484429735611,2.38151305685301,16.9738879189927,1.05283913697941,0.285779006555353,3.80096767405221,0.32831598089924
"8",2020-03-02,158.105865726227,115.420135050802,3.28943383171885,23.0546021400199,1.62922618005237,0.521354103466224,5.09704645887568,0.507381369912123
"9",2020-03-03,211.2133351522,153.250915324885,4.47395794245029,30.7868872926831,2.46372970654274,0.909880797836946,6.73805676520523,0.766044997309709
"10",2020-03-04,277.806417244339,200.213971828526,5.99632246394268,40.4588976359154,3.64523257735405,1.52406948999703,8.78708600830359,1.13134056791416
"11",2020-03-05,360.058707470364,257.606556380934,7.92510307893565,52.3706624130612,5.28297110085014,2.45758356687121,11.311936847472,1.63630695515272
"12",2020-03-06,460.211559692366,326.715072518877,10.3357427993363,66.8270241255986,7.50802893525607,3.82571694976472,14.3841655796844,2.32035309667732
"13",2020-03-07,580.523127448513,408.778499041327,13.309797036199,84.1298861804909,10.4741126591546,5.76429723387376,18.0779162888001,3.22939237411999
"14",2020-03-08,723.21351955132,504.951939816648,16.9339036491079,104.57012581354,14.3574510068315,8.42662565764592,22.4685872129894,4.41570376449873
"15",2020-03-09,890.408440701677,616.272043340027,21.2985010561266,128.419544552144,19.3557053183785,11.9785049586983,27.6313745931204,5.93749250938384
"16",2020-03-10,1084.08374007023,743.625867126598,26.4963306794651,155.923218216381,25.6858367165719,16.5916485360833,33.6397452819799,7.85814173799546
"17",2020-03-11,1306.0131841322,887.724497570259,32.6207710502132,187.29257454593,33.5809406158748,22.4359674755283,40.5638923643494,10.2451666356673
"18",2020-03-12,1557.72152534277,1049.08240627209,39.7640591266397,222.699473760929,43.2861254206318,29.6713644350941,48.4692279496858,13.1689024799504
"19",2020-03-13,1840.44458566721,1228.00316153849,48.0154593822538,262.27150155474,55.0535737654787,38.4397093580056,57.414964367028,16.7009753974674
"20",2020-03-14,2155.09764880852,1424.57174936817,57.4594428495111,306.088611340309,69.1369762173738,48.8576323669298,67.4528296123058,20.912618564259
"21",2020-03-15,2502.25299361597,1638.65341788296,68.1739366741465,354.181178888074,85.7855650823951,61.0106587578881,78.6259555956186,25.8729057726232
"22",2020-03-16,2882.12693776911,1869.89866279123,80.2287001719949,406.529462873122,105.237997496785,74.9490532903906,90.967969104653,31.6469783292069
"23",2020-03-17,3294.57632478132,2117.75373232899,93.6838763787942,463.064403267875,127.716341638169,90.6855625665946,104.50230605037,38.2943401573715
"24",2020-03-18,3739.1040016275,2381.4758548339,108.588759245304,523.669638714584,153.420408512379,108.19506989609,119.241760071517,45.867290226903
"25",2020-03-19,4214.87251475115,2660.1522814765,124.980806605546,588.184585501661,182.522646461779,127.416025997239,135.188267457097,54.4095518466264
"26",2020-03-20,4720.7250076994,2952.7221868057,142.884918481285,656.408394950798,215.163779310338,148.253403535146,152.332922020104,63.9551459707099
"27",2020-03-21,5255.21213665741,3258.00047337017,162.312989778769,728.104592377959,251.449325416615,170.582849111243,170.656206335798,74.527541619477
"28",2020-03-22,5816.62372787504,3574.7025743436,183.263736500376,803.006198106637,291.447087472882,194.255672148151,190.128419849151,86.1391019092942
"29",2020-03-23,6403.02387650306,3901.46942945099,205.722785647655,880.821137610048,335.185655081005,219.104311036701,210.710279861796,98.7908300175877
"30",2020-03-24,7012.28822001648,4236.89191420452,229.663011333929,961.237761818952,382.6539169093,244.947945247949,232.353668340268,112.472406493756
"31",2020-03-25,7642.14219997592,4579.53412087633,255.045093442123,1043.93031797121,433.801538927688,271.597969240962,255.002495780494,127.162498266953
"32",2020-03-26,8290.19924163696,4927.95501333675,281.818270539286,1128.56423420029,488.540331478436,298.863101616287,278.593652895938,142.829310877698
"33",2020-03-27,8953.99792047856,5280.72809992389,309.921255684324,1214.80110565308,546.746401722952,326.55396392607,303.058021505862,159.431349042683
"34",2020-03-28,9631.03733766527,5636.45888351867,339.283282155144,1302.30329483726,608.262969635624,354.487022289119,328.321517499284,176.918346639385
"35",2020-03-29,10318.8100837409,5993.7999521456,369.825245834458,1390.73808295264,672.903714981762,382.487837599661,354.306140943526,195.23232541165
"36",2020-03-30,11014.8323240268,6351.46366427269,401.460911849405,1479.78133127874,740.456518989857,410.393614363851,380.931011101022,214.308741886066
"37",2020-03-31,11716.6706844807,6708.23245931707,434.098154856708,1569.12063166131,810.687466787519,438.055073072973,408.113367133502,234.077683821698
"38",2020-04-01,12421.9657489781,7062.96688543192,467.640204892074,1658.45794239892,883.344984021088,465.337696564195,435.769518446846,254.46508063151
"39",2020-04-02,13128.4520954009,7414.61148396933,501.986873754773,1747.51172021699,958.163992257479,492.122417768249,463.815731823849,275.393896249729
"40",2020-04-03,13833.9748971004,7762.19870413861,537.035740283839,1836.01857053677,1034.86998162683,518.305825761067,492.169045591556,296.78527753372
"41",2020-04-04,14536.503197874,8104.85104372267,572.683276429745,1923.73444703406,1113.1829146407,543.799970483345,520.748003985656,318.559636176977
"42",2020-04-05,15234.1400329786,8441.78162388389,608.825899587285,2010.43543775799,1192.82089127432,568.531845255865,549.473307541347,340.637647013598
"43",2020-04-06,15925.1296169741,8772.29340975908,645.360940110676,2095.91817912314,1273.50352144517,592.442621598999,578.268377714714,362.94115030744
"44",2020-04-07,16607.8618528142,9095.77728535503,682.187516185562,2179.99994120823,1354.95496632865,615.486704004589,607.059835996736,385.393949985167
"45",2020-04-08,17280.8744373286,9411.70918275566,719.207311214869,2262.51842830741,1436.90662405972,637.630664159069,635.777899515336,407.922503684219
"46",2020-04-09,17942.8528479199,9719.64645323698,756.325251539331,2343.33133789676,1519.09944795867,658.852105432129,664.356696534346,430.456503879371
"47",2020-04-10,18592.6284958022,10019.2236527829,793.450084632296,2422.31571938698,1601.28589630507,679.138499792673,692.734506366863,452.929352196627
"48",2020-04-11,19229.1753242313,10310.1478977478,830.494859872276,2499.36717149643,1683.23152179038,698.48603109444,720.853929046532,475.278531321682
"49",2020-04-12,19851.6051175918,10592.1939288818,867.377315610063,2574.3989140262,1764.71621612137,716.898471149429,748.661990671051,497.445880685591
"50",2020-04-13,20459.1617704082,10865.1990043174,904.020177524958,2647.34076644759,1845.53513090653,734.386108327696,776.11019067784,519.377783402492
"51",2020-04-14,21051.2147456635,11129.0577249388,940.351374230028,2718.13806218614,1925.49930006638,750.964742650725,803.154497463437,541.0252727936
"52",2020-04-15,21627.2519303599,11383.7168792231,976.304176767774,2786.75052393612,2004.43599173126,766.654756482529,829.755298746925,562.344067314631
