"","Calendar","Italy","Lombardia","Veneto","Emilia.Romagna","Piemonte","Marche","Liguria","Toscana"
"1",2020-02-24,15.1883401955783,12.2641726332824,0.2804370186725,2.0014690777474,0.0504113779862953,0.00193867732715606,0.491762411284821,0.026577991336823
"2",2020-02-25,22.8745636878121,18.3416459656488,0.427221039846614,3.0495363134324,0.09126593341461,0.00514949778881449,0.727364860004429,0.0462439363680988
"3",2020-02-26,33.7123613408168,26.8217289089388,0.63801399702679,4.54018584430907,0.160164034303989,0.0127202120274178,1.05560727809467,0.0781777264935188
"4",2020-02-27,48.6762230993299,38.3996844141899,0.93492412210299,6.61332831207894,0.272902154357967,0.0293790111427604,1.50454640099919,0.128604728614163
"5",2020-02-28,68.9298129436969,53.8858365764184,1.345488887137,9.43614486100155,0.452175333643386,0.0637620723641516,2.10786413535724,0.206154472166233
"6",2020-02-29,95.8310209288238,74.2015026788349,1.90332117272096,13.2035273520132,0.729628374852892,0.13064054309515,2.90519750055558,0.322459170183109
"7",2020-03-01,130.92921850885,100.369051118581,2.6486548194202,18.1372699694802,1.14814064675594,0.253771291930792,3.94229716594351,0.49278412202877
"8",2020-03-02,175.953854707537,133.496041147633,3.62874448711852,24.4838994396679,1.7642450967487,0.469219973228892,5.27098297347986,0.736654326261391
"9",2020-03-03,232.794049911724,174.753823400645,4.89807777331124,32.5111211855448,2.65054456996478,0.828843693636264,6.94887391654675,1.07843409710405
"10",2020-03-04,303.46941332657,225.351379486491,6.51836387006114,42.5029542914561,3.89795799359524,1.40347677512704,9.03888123819929,1.54781194860325
"11",2020-03-05,390.092877167591,286.505516395859,8.55827231942581,54.7537197673182,5.61761012826722,2.28527780311146,11.6084657542691,2.18014236069433
"12",2020-03-06,494.82685519122,359.408777979134,11.0929070261248,69.5611257228657,7.94217503280291,3.58870086730374,14.7286732343644,3.01659971945733
"13",2020-03-07,619.834452550317,445.196573767162,14.2030137607674,87.2187529256487,11.0264970548646,5.44966025626794,18.4729737236238,4.10410767568064
"14",2020-03-08,767.227747344555,544.915049864628,17.9739329745261,108.008280494657,15.0473439353997,8.02265324874063,22.9159411925295,5.4950188353397
"15",2020-03-09,939.015314742133,659.491143993205,22.4943228637593,132.191802523945,20.2021923399259,11.4758563939471,28.1318181653137,7.24653409935073
"16",2020-03-10,1137.05116956805,789.706092789328,27.8546893612096,160.004573137651,26.7070028925011,15.9844711399717,34.1930155256569,9.41986682959365
"17",2020-03-11,1362.98717305231,936.173416346462,34.1457693310659,191.648482885367,34.7930044603888,21.7228188181698,41.1686003017943,12.07917292538
"18",2020-03-12,1618.23070454577,1099.32211811084,41.456820157461,227.286518067483,44.7025703494073,28.8558368300527,49.1228239016968,15.2902824812227
"19",2020-03-13,1903.90906694663,1279.38553319514,49.8738728254493,267.038391969672,56.6843267096208,37.5306880273651,58.1137402251904,19.1192807855714
"20",2020-03-14,2220.84170631995,1476.39595834717,59.4780064258567,310.97746873256,70.9876810812609,47.8691626284971,68.1919577158459,23.6309951364855
"21",2020-03-15,2569.52091296139,1690.18492161845,70.3436999176465,359.129031993185,87.8569931282978,59.9614411132487,79.3995622408281,28.8874487857835
"22",2020-03-16,2950.10126172472,1920.38871367711,82.5373122857287,411.46988605772,107.525628200856,73.8616221553884,91.7692392742273,34.9463441500447
"23",2020-03-17,3362.39766816114,2166.4586148935,96.1157354085588,467.929220731687,130.21013697113,89.5852305066175,105.323614792903,41.8596344669485
