"","Calendar","Italy","Lombardia","Veneto","Emilia.Romagna","Piemonte","Marche","Liguria","Toscana"
"1",2020-02-24,0.112609314371917,0.0600121192157245,0.00758834954687289,0.089378802829311,0.0335885686819676,1.49704292938129e-06,0.000160884523466884,0.00311916879845777
"2",2020-02-25,0.27762098100008,0.156744519783239,0.016409246852921,0.188028945252609,0.0633520096251548,9.3984473172612e-06,0.000537852708450896,0.00662772858713562
"3",2020-02-26,0.641000034517653,0.379952977220063,0.0337891342725687,0.375402903994136,0.115426315861385,4.99181632756253e-05,0.00163859449740357,0.0134626070692735
"4",2020-02-27,1.39270870348356,0.859748818438848,0.0664601212265831,0.713922529945879,0.203537281713726,0.00022774648097194,0.00458187770713095,0.0262120661032219
"5",2020-02-28,2.86007461970467,1.82575210056431,0.125228686405819,1.29768866017131,0.347978410190919,0.000904989740954707,0.0118370976482837,0.049043348880394
"6",2020-02-29,5.5742733904872,3.65665557017909,0.226666843137995,2.26170958331754,0.577779451020078,0.00317172818778365,0.0284264088753659,0.0883892042447092
"7",2020-03-01,10.3500566528463,6.93865374613432,0.395113102235867,3.79082634759618,0.933180578661808,0.00991683083775752,0.0638139311849399,0.153790771393369
"8",2020-03-02,18.3726001093208,12.5267522748813,0.664877487358252,6.12710308178524,1.46830979483884,0.0279503297617112,0.134610677680312,0.25887308791861
"9",2020-03-03,31.2817232395213,21.6000784384771,1.08248092235393,9.57437212066074,2.2539122908801,0.0716868955088206,0.268098477152835,0.422404117707038
"10",2020-03-04,51.2411074794931,35.700677912091,1.70870586820335,14.4987570500657,3.37993853748545,0.168756219396334,0.506384278559507,0.669362978040078
"11",2020-03-05,80.9793317124736,56.7455828980156,2.62020382000621,21.3243390047525,4.95776946777494,0.367481928144646,0.910771700954144,1.03192222498403
"12",2020-03-06,123.791013617689,87.0043775839555,3.91040494957846,30.523635042232,7.12184772416918,0.745502154861835,1.56573511889364,1.55023672026197
"13",2020-03-07,183.490043452317,129.03871470764,5.68950951912828,42.6031412981915,10.030496778276,1.41807328078388,2.5817643361898,2.27293083096213
"14",2020-03-08,264.312264298411,185.605439168748,8.08340739535925,58.0847629942718,13.8657452230484,2.54407881804543,4.09636179528319,3.25718791298743
"15",2020-03-09,370.771065713216,259.530116713399,11.2314631267968,77.4844201463034,18.832029167798,4.32771003306885,6.2726348867605,4.56837061069914
"16",2020-03-10,507.475159670047,353.561872596383,15.2832076277715,101.289417708764,25.1537163650947,7.01430184708205,9.29521135010938,6.27913496251253
"17",2020-03-11,678.922354027094,470.222831697749,20.3940798276466,129.936270833857,33.0714745785504,10.8798030278812,13.3635625685546,8.46804165779183
"18",2020-03-12,889.285784538618,611.665843524556,26.7204497127929,163.790583254227,42.8375860473966,16.2145718127253,18.6831781568186,11.2177092873365
"19",2020-03-13,1142.20955880021,779.552707548601,34.4142178319525,203.130321423692,54.7103822042282,23.303289597926,25.4553285202792,14.6125923088993
"20",2020-03-14,1440.62923597483,974.962232531116,43.6173194894943,248.133459388104,68.9480316538349,32.403501322576,33.8663312336997,18.7364966542366
"21",2020-03-15,1786.62944469029,1198.33377913168,54.4564629946849,298.870547028799,85.8019551980219,43.7254808282657,44.0772804635198,23.6699655952659
"22",2020-03-16,2181.34682935988,1449.44807694171,67.0384031049378,355.302332081601,105.510161902136,57.4157970812036,56.2151123586452,29.4876763003902
"23",2020-03-17,2624.92205282366,1727.44360637839,81.4459990159522,417.282188812427,128.290799529811,73.5462589621417,70.365691396387,36.255983563642
"24",2020-03-18,3116.50034163574,2030.86405992242,97.7352386339962,484.562804005572,154.336192761055,92.1090385411411,86.569353560235,44.0307328642163
"25",2020-03-19,3654.27647056677,2357.73053095971,115.933335732368,556.806359710938,183.807606624244,113.017908551221,104.819074897855,52.8554425163897
"26",2020-03-20,4235.57740632097,2705.63114339946,136.037931732028,633.597334406224,216.830924688481,136.114824924457,125.061185857469,62.7599270119041
"27",2020-03-21,4856.97416357331,3071.82072980601,158.017365698141,714.457011931341,253.493376409469,161.180618904995,147.19834973118,73.7594036592463
"28",2020-03-22,5514.41372913248,3453.32371379434,181.811919348973,798.858826023503,293.841390186984,187.948350690012,171.09438223887,85.8540949810643
"29",2020-03-23,6203.36204581486,3847.03434779795,207.335901137862,886.243759420947,337.879592315862,216.117885503447,196.580412128719,99.029312270524
"30",2020-03-24,6918.94982552728,4249.80969917259,234.480405700504,976.035141678644,385.570920506808,245.37042465481,223.46186418497,113.255982856768
"31",2020-03-25,7656.11417267058,4658.55209351224,263.116571575839,1067.65233196647,436.837776543494,275.381992185592,251.525775089606,128.491565975707
"32",2020-03-26,8409.73044652911,5070.27898180149,293.099159434795,1160.52291794695,491.564107524233,305.835182111501,280.54801544938,144.681290070309
"33",2020-03-27,9174.7303059967,5482.17930828128,324.270282733692,1254.09319852002,549.598279726295,336.42876577965,310.30007413134,161.75963772973
"34",2020-03-28,9946.20333117448,5891.65636867245,356.463140093266,1347.83683940077,610.756593380543,366.885013342808,340.555151617179,179.652002805634
"35",2020-03-29,10719.4809135873,6296.35784593527,389.50562113992,1441.26169191862,674.827279896777,396.954782532215,371.093397721034,198.276446744449
"36",2020-03-30,11490.2021966235,6694.19419914049,423.223682611855,1533.91484544948,741.574824240512,426.420568207383,401.706208922749,217.545486936196
"37",2020-03-31,12254.362707992,7083.34688203665,457.444417178139,1625.38604284901,810.74446286319,455.097791958036,432.19956768291,237.367857960678
"38",2020-04-01,13008.3469579969,7462.26801187358,491.998762031067,1715.30962785614,882.066720341222,482.834651221026,462.396458666308,257.6501961137
"39",2020-04-02,13748.9466992356,7829.67312943831,526.723816728332,1803.36521622443,955.261864198058,509.510852617613,492.138434806065,278.298607725652
"40",2020-04-03,14473.3667829617,8184.52862072312,561.464759237418,1889.27729125751,1030.04417587718,535.035535050223,521.286430796204,299.220091883277
"41",2020-04-04,15179.2206375472,8526.03523854885,596.076365288116,1972.81392247875,1106.12595527354,559.344653795823,549.72093482178,320.323797722274
"42",2020-04-05,15864.5173687216,8853.60899359455,630.424148881331,2053.78479619152,1183.22119558681,582.398054874994,577.341633351847,341.522105109438
"43",2020-04-06,16527.6423710273,9166.86049839993,664.385151264897,2132.03873121274,1261.04888371822,604.176424939844,604.066640881105,362.731525048396
"44",2020-04-07,17167.3331730296,9465.57365989605,697.848412154603,2207.46083422721,1339.33589839049,624.67825963867,629.831418687708,383.873422407909
"45",2020-04-08,17782.6520385581,9749.6844363959,730.715160828947,2279.96942874694,1417.81949322566,643.916955243749,654.587475770189,404.874568564902
"46",2020-04-09,18372.9566312429,10019.2602105698,762.898766382033,2349.51287090625,1496.24936493491,661.918095494636,678.300932597261,425.667535325236
"47",2020-04-10,18937.8698339882,10274.4801846139,794.3244863104,2416.06634526251,1574.38931747556,678.716978510762,700.951015278361,446.190944133447
"48",2020-04-11,19477.249608915,10515.6170792215,824.929051146618,2479.62871507815,1652.01854154264,694.356407107479,722.528535060631,466.389586239119
"49",2020-04-12,19991.1595934509,10743.0203140882,854.66012040766,2540.21948465353,1728.93253520395,708.884749414461,743.034396234576,486.214430299457
"50",2020-04-13,20479.840958623,10957.1007634288,883.4756420241,2597.87591638212,1804.94369603844,722.354264675562,762.478164923393,505.622534016198
"51",2020-04-14,20943.6859080563,11158.31711358,911.343143929739,2652.65033237589,1879.88161801358,734.81968077573,780.876722008077,524.576875976552
"52",2020-04-15,21383.2130709458,11347.1637990775,938.238982841038,2704.60761971561,1953.59312777547,746.337004679812,798.25301564435,543.046123027712
"53",2020-04-16,21799.0449384836,11524.1604563783,964.147571613541,2753.82294949852,2025.94209526482,756.962543926907,814.634922412843,561.004347382944
"54",2020-04-17,22191.8874092824,11689.842808423,989.060603056161,2800.37971271598,2096.80905284522,766.752116032585,830.054221008464,578.430706337904
"55",2020-04-18,22562.5114432218,11844.7548764393,1012.97628480382,2844.36767040465,2166.09065565385,775.76042263138,844.545678383021,595.309096054898
"56",2020-04-19,22911.7367726227,11989.4424059075,1035.89859685239,2885.88131127336,2233.69901385465,784.040566054301,858.146245256922,611.627789419742
"57",2020-04-20,23240.4175824905,12124.4473898,1057.83658067966,2925.01840691558,2299.56092506191,791.643687473396,870.894355758786,627.379066544703
"58",2020-04-21,23549.4300455834,12250.3035726952,1078.80366652439,2961.87875258556,2363.61703255428,798.618707521715,882.829324490718,642.558845121933
"59",2020-04-22,23839.6615812661,12367.5328229746,1098.81704336926,2996.56308017185,2425.82093213848,805.012152236468,893.990833418231,657.166316553083
"60",2020-04-23,24112.0016976954,12476.6422660959,1117.89707445898,3029.17212929098,2486.13824774672,810.868049149144,904.418500528794,671.203592610701
"61",2020-04-24,24367.3342732751,12578.1220791424,1136.06675976058,3059.80586221074,2544.5456931387,816.227880271013,914.151522089183,684.675366335775
